#timestamp [ns], b_x, b_y, b_z
1455214191980815136,-12.832698822,67.2757110596,132.120651245
1455214191985912352,-12.9397735596,67.1774749756,132.449172974
1455214191991213568,-13.0254335403,67.0988845825,132.711990356
1455214191996886528,-13.0939617157,67.0360107422,132.922241211
1455214192002434688,-13.083814621,67.1237411499,132.277603149
1455214192005527680,-13.0756969452,67.1939315796,131.761886597
1455214192010679648,-13.0692024231,67.2500839233,131.349319458
1455214192016087296,-13.0640068054,67.2950057983,131.019271851
1455214192021227040,-13.0598506927,67.3309402466,130.755233765
1455214192026275328,-13.1719875336,67.5149154663,130.742004395
1455214192031409568,-13.2616968155,67.6620941162,130.731414795
1455214192036586496,-13.3334636688,67.779838562,130.722946167
1455214192041737120,-13.3908777237,67.8740310669,130.716171265
1455214192046830816,-13.4368085861,67.9493865967,130.710754395
1455214192051948800,-13.6298503876,67.7046279907,130.280105591
1455214192054854624,-13.784283638,67.5088195801,129.935592651
1455214192059990560,-13.9078302383,67.3521728516,129.659973145
1455214192065155168,-14.0066671371,67.2268600464,129.439483643
1455214192070491008,-14.0857372284,67.1266098022,129.263092041
1455214192075610368,-13.9616107941,67.356880188,129.960708618
1455214192080709216,-13.8623094559,67.5410995483,130.518798828
1455214192085873632,-13.7828683853,67.6884765625,130.965270996
1455214192091045408,-13.7193155289,67.8063735962,131.32244873
1455214192096132736,-13.6684732437,67.9006958008,131.608184814
1455214192101314784,-13.5181322098,68.2730407715,131.644454956
1455214192106451296,-13.3978586197,68.5709152222,131.673477173
1455214192111836768,-13.3016405106,68.809211731,131.696685791
1455214192117385792,-13.2246656418,68.9998550415,131.715255737
1455214192120660640,-13.1630859375,69.1523666382,131.730117798
1455214192125997920,-13.5418777466,68.819519043,131.087387085
1455214192131389984,-13.8449106216,68.5532455444,130.57321167
1455214192136581056,-14.0873374939,68.3402252197,130.161865234
1455214192141628608,-14.2812786102,68.1698074341,129.832794189
1455214192146716288,-14.4364318848,68.0334701538,129.569534302
1455214192151935168,-14.2751836777,68.2276382446,129.795333862
1455214192154927840,-14.1461849213,68.3829727173,129.975967407
1455214192160451616,-14.0429859161,68.5072402954,130.120483398
1455214192166926368,-13.9604263306,68.6066589355,130.236083984
1455214192170069792,-13.8943786621,68.6861953735,130.328567505
1455214192175337504,-13.8415412903,68.7498245239,130.402557373
1455214192180438592,-13.7992706299,68.8007278442,130.461746216
1455214192185459008,-13.7654542923,68.8414459229,130.509094238
1455214192190424480,-13.738401413,68.8740234375,130.546981812
1455214192195410464,-13.716758728,68.9000854492,130.577285767
1455214192200424800,-13.0802354813,68.1764984131,131.869735718
1455214192205417600,-12.5710172653,67.5976333618,132.903686523
1455214192210521536,-12.1636428833,67.1345367432,133.73085022
1455214192215579904,-11.8377428055,66.7640609741,134.392578125
1455214192220764288,-11.5770235062,66.4676818848,134.921966553
1455214192225814016,-11.4839096069,66.3858032227,135.54347229
1455214192230807040,-11.4094181061,66.3203048706,136.040679932
1455214192235772576,-11.3498249054,66.267906189,136.438446045
1455214192240782048,-11.3021507263,66.225982666,136.756652832
1455214192245797312,-11.2640113831,66.1924438477,137.011230469
1455214192250827552,-11.6343326569,66.0176010132,136.976470947
1455214192255840192,-11.9305896759,65.8777236938,136.948669434
1455214192261025984,-12.1675949097,65.7658233643,136.926422119
1455214192266089216,-12.3571996689,65.6763076782,136.908630371
1455214192271167584,-12.5088834763,65.6046905518,136.894393921
1455214192276421088,-12.3934202194,65.9931869507,136.702682495
1455214192281478848,-12.3010492325,66.3039855957,136.549316406
1455214192286505600,-12.2271528244,66.5526275635,136.426620483
1455214192291531232,-12.1680355072,66.7515411377,136.328460693
1455214192296582048,-12.1207418442,66.9106674194,136.249938965
1455214192301648224,-12.2896957397,67.026184082,135.145965576
1455214192306766528,-12.4248580933,67.118598938,134.262786865
1455214192311951616,-12.5329885483,67.1925354004,133.556243896
1455214192315034944,-12.6194925308,67.2516784668,132.991012573
1455214192320298688,-12.6886959076,67.2989959717,132.538833618
1455214192325416288,-12.6169157028,67.485748291,132.189086914
1455214192330580576,-12.5594921112,67.6351547241,131.909286499
1455214192335701632,-12.5135526657,67.7546768188,131.685440063
1455214192340790464,-12.4768018723,67.8502960205,131.506362915
1455214192345963648,-12.4474010468,67.9267883301,131.363113403
1455214192351274880,-12.6528730392,68.1477279663,131.642608643
1455214192356384000,-12.8172502518,68.3244781494,131.866210938
1455214192362199712,-12.9487524033,68.4658813477,132.045089722
1455214192365210400,-13.0539541245,68.5790023804,132.188186646
1455214192370520800,-13.1381149292,68.6695022583,132.30267334
1455214192375775360,-13.502494812,68.1345367432,131.74786377
1455214192381056896,-13.7939987183,67.7065658569,131.304016113
1455214192386170592,-14.0272016525,67.3641891479,130.948928833
1455214192391299520,-14.2137641907,67.0902862549,130.664855957
1455214192396434400,-14.3630142212,66.8711624146,130.437606812
1455214192401533376,-13.6729316711,67.5974273682,130.946395874
1455214192406613760,-13.1208658218,68.1784362793,131.353439331
1455214192411844800,-12.6792125702,68.6432418823,131.67906189
1455214192417163712,-12.3258905411,69.0150909424,131.939559937
1455214192420138016,-12.0432329178,69.3125686646,132.147964478
1455214192427672928,-12.6498575211,69.2490921021,131.425445557
1455214192430587488,-13.1351575851,69.1983108521,130.847442627
1455214192435703840,-13.5233974457,69.1576843262,130.385040283
1455214192440789664,-13.8339891434,69.1251831055,130.015106201
1455214192445891648,-14.0824623108,69.0991821289,129.719161987
1455214192450972384,-13.7125234604,68.627204895,130.135772705
1455214192456079968,-13.4165716171,68.2496261597,130.469055176
1455214192461497408,-13.179810524,67.9475631714,130.735687256
1455214192467076640,-12.990401268,67.705909729,130.948989868
1455214192470079552,-12.8388738632,67.512588501,131.119628906
1455214192477625024,-12.8020296097,67.5185928345,131.86656189
1455214192480566144,-12.7725543976,67.523399353,132.464096069
1455214192485670688,-12.7489738464,67.5272445679,132.942123413
1455214192490742816,-12.7301092148,67.5303192139,133.324554443
1455214192495888704,-12.7150173187,67.5327758789,133.630493164
1455214192500987712,-13.1853542328,67.6745529175,132.609588623
1455214192506067552,-13.5616235733,67.7879714966,131.792861938
1455214192511721376,-13.8626384735,67.8787078857,131.139480591
1455214192516900224,-14.1034507751,67.9512939453,130.616775513
1455214192522114240,-14.2961006165,68.0093688965,130.198608398
1455214192527467040,-14.0610685349,67.8997116089,129.892486572
1455214192530450208,-13.8730430603,67.8119888306,129.647598267
1455214192535629664,-13.7226219177,67.7418060303,129.451675415
1455214192540856288,-13.6022853851,67.6856613159,129.294937134
1455214192545999968,-13.5060157776,67.6407470703,129.169555664
1455214192551084192,-13.6579933167,67.7645568848,129.463348389
1455214192556216800,-13.7795753479,67.863609314,129.698379517
1455214192561397184,-13.8768405914,67.9428482056,129.886413574
1455214192566651072,-13.9546527863,68.0062408447,130.036834717
1455214192571876928,-14.0169029236,68.0569534302,130.157180786
1455214192577088864,-13.6309213638,67.9495620728,130.900497437
1455214192582217568,-13.3221359253,67.8636474609,131.495147705
1455214192587592352,-13.0751075745,67.794921875,131.970870972
1455214192590720128,-12.8774852753,67.7399368286,132.35144043
1455214192595909152,-12.7193870544,67.6959533691,132.655899048
1455214192601513248,-12.5967712402,67.9621734619,132.903259277
1455214192606797408,-12.4986791611,68.1751480103,133.101135254
1455214192612034816,-12.4202051163,68.3455276489,133.25944519
1455214192617427360,-12.3574256897,68.4818344116,133.38609314
1455214192620430208,-12.3072023392,68.5908737183,133.487411499
1455214192625548576,-12.7300281525,68.5192260742,132.505218506
1455214192630698944,-13.0682888031,68.4619064331,131.719467163
1455214192635840896,-13.3388977051,68.416053772,131.090866089
1455214192640995872,-13.5553846359,68.3793716431,130.587982178
1455214192646091424,-13.7285737991,68.3500213623,130.185668945
1455214192651179392,-13.4332752228,68.329284668,130.512756348
1455214192656397568,-13.1970367432,68.3126983643,130.774429321
1455214192661756864,-13.0080461502,68.2994308472,130.983764648
1455214192667122400,-12.8568534851,68.28881073,131.151229858
1455214192672605632,-12.7358989716,68.2803192139,131.285202026
1455214192677728896,-12.8972826004,68.277130127,131.372177124
1455214192680613664,-13.0263900757,68.2745819092,131.441757202
1455214192685720416,-13.1296758652,68.2725448608,131.497421265
1455214192690861568,-13.2123041153,68.2709121704,131.54196167
1455214192695955520,-13.2784070969,68.2696075439,131.577590942
1455214192701080512,-13.3585119247,67.9617233276,131.18989563
1455214192706218624,-13.4225959778,67.7154159546,130.879730225
1455214192711488992,-13.4738636017,67.5183639526,130.631607056
1455214192716659648,-13.5148773193,67.3607254028,130.433105469
1455214192721875104,-13.5476884842,67.2346115112,130.274307251
1455214192727048640,-13.2904987335,67.5876617432,130.58555603
1455214192732239296,-13.0847463608,67.8701019287,130.834564209
1455214192737423936,-12.9201450348,68.0960540771,131.0337677
1455214192740530464,-12.7884635925,68.2768173218,131.193130493
1455214192745759456,-12.6831188202,68.4214248657,131.320617676
1455214192751328832,-12.8667383194,68.0858917236,131.19052124
1455214192756477824,-13.013633728,67.8174667358,131.08644104
1455214192761812576,-13.1311502457,67.602722168,131.003173828
1455214192767144800,-13.2251634598,67.4309310913,130.936569214
1455214192772274560,-13.3003740311,67.2934951782,130.883285522
1455214192777556480,-12.9480304718,67.6356887817,131.2890625
1455214192780618304,-12.6661558151,67.9094390869,131.613677979
1455214192785752992,-12.4406557083,68.1284408569,131.87336731
1455214192790857344,-12.2602558136,68.3036422729,132.081130981
1455214192795928096,-12.1159362793,68.4438018799,132.247329712
1455214192801142176,-12.5284547806,68.2590179443,132.129882812
1455214192806346560,-12.8584699631,68.1111907959,132.035934448
1455214192811829792,-13.1224813461,67.9929275513,131.960769653
1455214192817406560,-13.3336906433,67.8983154297,131.900634766
1455214192820335232,-13.5026578903,67.8226242065,131.852523804
1455214192827727968,-13.7824487686,67.7611618042,131.597732544
1455214192830672096,-14.0062818527,67.7119903564,131.39390564
1455214192835860768,-14.1853485107,67.6726531982,131.230834961
1455214192840994528,-14.3286018372,67.6411819458,131.100387573
1455214192846068512,-14.4432039261,67.6160049438,130.996017456
1455214192851173952,-13.8895177841,67.5868530273,130.963043213
1455214192856277600,-13.4465684891,67.5635299683,130.936660767
1455214192861690048,-13.0922088623,67.5448684692,130.915557861
1455214192867342176,-12.8087215424,67.5299453735,130.898666382
1455214192872437152,-12.5819320679,67.5180053711,130.885162354
1455214192877525568,-13.0769538879,67.5120315552,130.411422729
1455214192880407840,-13.4729719162,67.5072555542,130.032440186
1455214192885690688,-13.7897863388,67.5034332275,129.729248047
1455214192890993792,-14.0432376862,67.5003738403,129.486694336
1455214192896355232,-14.2459983826,67.4979248047,129.292648315
1455214192901479552,-13.8297405243,67.4996261597,130.002655029
1455214192906585120,-13.4967346191,67.5009841919,130.570663452
1455214192911752512,-13.2303295135,67.5020675659,131.02507019
1455214192917396896,-13.0172052383,67.5029373169,131.388595581
1455214192922525472,-12.8467063904,67.5036315918,131.679412842
1455214192927620096,-13.2460079193,67.8100891113,131.669235229
1455214192930597152,-13.565448761,68.0552597046,131.661087036
1455214192935788256,-13.8210020065,68.2513961792,131.654571533
1455214192940879744,-14.0254440308,68.4083023071,131.649368286
1455214192945983168,-14.1889982224,68.5338287354,131.645202637
1455214192951120288,-14.3276576996,68.028717041,131.428085327
1455214192956214624,-14.4385852814,67.6246261597,131.254394531
1455214192962594880,-14.5273275375,67.3013534546,131.115447998
1455214192965784128,-14.5983219147,67.0427322388,131.00428772
1455214192970971232,-14.6551170349,66.8358383179,130.915359497
1455214192976110528,-14.0337562561,67.4202651978,131.316604614
1455214192981289824,-13.5366678238,67.8878097534,131.63760376
1455214192986699616,-13.1389970779,68.2618408203,131.89440918
1455214192991826720,-12.8208599091,68.5610656738,132.099853516
1455214192996925824,-12.5663509369,68.8004455566,132.264205933
1455214193002059680,-12.8849239349,68.2429199219,132.139602661
1455214193007183776,-13.1397819519,67.7969055176,132.039916992
1455214193012288256,-13.3436689377,67.4400939941,131.960174561
1455214193017699168,-13.506778717,67.1546401978,131.896377563
1455214193020848640,-13.6372661591,66.9262771606,131.845336914
1455214193026104992,-13.4426746368,67.2002487183,132.449020386
1455214193031474976,-13.2870016098,67.4194259644,132.93196106
1455214193036712800,-13.1624631882,67.5947647095,133.318313599
1455214193042272448,-13.0628318787,67.7350387573,133.62739563
1455214193047847872,-12.9831266403,67.8472595215,133.874664307
1455214193052963616,-12.9154996872,67.6356277466,134.068695068
1455214193055839424,-12.8613977432,67.4663162231,134.223922729
1455214193060952320,-12.818116188,67.330871582,134.348098755
1455214193066336896,-12.7834911346,67.2225112915,134.447433472
1455214193071748544,-12.7557916641,67.1358261108,134.526901245
1455214193076920896,-13.0694932938,67.0564956665,133.539230347
1455214193082123584,-13.3204545975,66.9930343628,132.749099731
1455214193087293120,-13.5212240219,66.9422607422,132.116989136
1455214193092380384,-13.6818399429,66.9016418457,131.611297607
1455214193097503840,-13.8103322983,66.8691482544,131.206756592
1455214193102856608,-13.6180076599,67.6012268066,131.531417847
1455214193105710048,-13.4641475677,68.1868896484,131.791137695
1455214193110973536,-13.3410596848,68.655418396,131.998916626
1455214193117316288,-13.2425889969,69.0302429199,132.165145874
1455214193122464256,-13.1638126373,69.3301010132,132.298126221
1455214193127613952,-13.3939790726,68.6612167358,131.754318237
1455214193130809344,-13.5781116486,68.1261062622,131.319274902
1455214193136134208,-13.7254180908,67.6980209351,130.971237183
1455214193141246048,-13.8432636261,67.3555526733,130.692810059
1455214193146308864,-13.9375400543,67.0815734863,130.470062256
1455214193151548448,-13.7081851959,66.86693573,130.930709839
1455214193156666048,-13.5247011185,66.6952285767,131.299224854
1455214193161924576,-13.377913475,66.5578613281,131.594039917
1455214193167101952,-13.2604837418,66.4479675293,131.829879761
1455214193172275840,-13.1665401459,66.3600540161,132.018554688
1455214193177400064,-13.1204481125,67.3419342041,131.976531982
1455214193182545184,-13.0835752487,68.1274414062,131.94291687
1455214193187684960,-13.0540761948,68.7558441162,131.916030884
1455214193190566048,-13.0304775238,69.2585678101,131.894515991
1455214193195630176,-13.011598587,69.6607437134,131.877304077
1455214193203000800,-13.1606082916,69.0719146729,131.223449707
1455214193205916544,-13.2798156738,68.6008453369,130.700363159
1455214193211671552,-13.3751821518,68.223991394,130.281906128
1455214193218575680,-13.4514751434,67.9225082397,129.947128296
1455214193221467840,-13.512509346,67.6813201904,129.67930603
1455214193226527200,-13.1235332489,68.3980636597,130.331558228
1455214193231666240,-12.8123521805,68.9714584351,130.853347778
1455214193236853632,-12.5634078979,69.4301681519,131.270782471
1455214193241998592,-12.3642520905,69.7971420288,131.604736328
1455214193247095424,-12.2049274445,70.0907211304,131.871902466
1455214193252245088,-12.6132593155,69.4231338501,131.621444702
1455214193257376640,-12.9399251938,68.8890609741,131.421081543
1455214193262551264,-13.2012577057,68.4617996216,131.260787964
1455214193267903904,-13.410323143,68.1199951172,131.132553101
1455214193271153696,-13.5775756836,67.8465499878,131.029968262
1455214193276262560,-13.6017103195,67.9246826172,130.755569458
1455214193281676640,-13.6210174561,67.9871902466,130.536056519
1455214193286815776,-13.6364631653,68.0371932983,130.360443115
1455214193291892864,-13.6488199234,68.0771942139,130.219955444
1455214193297072640,-13.6587057114,68.1091995239,130.107559204
1455214193302284352,-13.8315038681,68.1547088623,131.234695435
1455214193307445632,-13.969742775,68.191116333,132.136398315
1455214193311057152,-14.0803337097,68.2202453613,132.857772827
1455214193316488736,-14.168806076,68.2435455322,133.434860229
1455214193321710016,-14.2395839691,68.2621917725,133.896530151
1455214193326899232,-14.1313171387,68.257194519,133.048828125
1455214193332246688,-14.0447034836,68.2531967163,132.370666504
1455214193337515136,-13.9754123688,68.25,131.828140259
1455214193343687072,-13.9199790955,68.2474441528,131.394119263
1455214193347040992,-13.8756332397,68.2453994751,131.046890259
1455214193352343712,-13.5411739349,68.7004241943,131.413619995
1455214193357619648,-13.2736063004,69.0644378662,131.707000732
1455214193363061024,-13.0595521927,69.3556518555,131.941711426
1455214193366318976,-12.8883094788,69.5886230469,132.129486084
1455214193371526432,-12.7513151169,69.7750015259,132.279693604
1455214193376758176,-12.9407014847,69.4674453735,131.755355835
1455214193381923808,-13.0922107697,69.2213973999,131.335891724
1455214193387206816,-13.2134180069,69.024559021,131.000320435
1455214193392524128,-13.3103837967,68.8670883179,130.7318573
1455214193397651744,-13.3879566193,68.7411117554,130.517089844
1455214193402743008,-13.1141529083,68.6503143311,131.396514893
1455214193408070976,-12.8951101303,68.5776748657,132.100067139
1455214193411299232,-12.7198753357,68.5195617676,132.662902832
1455214193416570976,-12.5796880722,68.4730682373,133.113174438
1455214193421724832,-12.4675378799,68.435874939,133.473388672
1455214193426991136,-12.9582157135,68.5531692505,132.898208618
1455214193432174560,-13.3507575989,68.6470031738,132.438064575
1455214193437301920,-13.6647911072,68.722076416,132.069946289
1455214193442891104,-13.916018486,68.7821350098,131.77545166
1455214193445825120,-14.1170005798,68.8301773071,131.539855957
1455214193453155840,-14.002163887,68.7170181274,131.575897217
1455214193456024544,-13.9102945328,68.6264877319,131.604736328
1455214193461340000,-13.8367996216,68.554069519,131.627807617
1455214193466537920,-13.7780036926,68.496131897,131.646270752
1455214193471665056,-13.730966568,68.4497833252,131.66104126
1455214193476899776,-13.4196462631,68.4118118286,131.899261475
1455214193482086272,-13.1705904007,68.381439209,132.08984375
1455214193487236736,-12.9713459015,68.3571395874,132.24230957
1455214193492447072,-12.8119497299,68.3376998901,132.36428833
1455214193497596352,-12.6844329834,68.3221435547,132.461868286
1455214193502709344,-12.9521665573,68.1671218872,132.713928223
1455214193507800416,-13.1663532257,68.0431060791,132.915588379
1455214193514259072,-13.3377027512,67.9438934326,133.076904297
1455214193517300096,-13.4747819901,67.8645248413,133.205963135
1455214193522993216,-13.5844449997,67.80103302,133.309204102
1455214193528315040,-13.6052742004,67.7375640869,132.577072144
1455214193531230720,-13.6219377518,67.6867904663,131.991363525
1455214193536376448,-13.6352682114,67.6461715698,131.522796631
1455214193541485696,-13.6459331512,67.6136779785,131.147949219
1455214193546629440,-13.6544647217,67.5876846313,130.848068237
1455214193551742112,-13.4700450897,67.5759506226,131.443099976
1455214193556819936,-13.3225097656,67.5665664673,131.919128418
1455214193562513184,-13.2044811249,67.5590591431,132.299942017
1455214193567836800,-13.1100578308,67.5530548096,132.604598999
1455214193573069152,-13.0345191956,67.548248291,132.848327637
1455214193578316960,-13.0362606049,67.533531189,132.218475342
1455214193581206560,-13.0376529694,67.5217590332,131.714584351
1455214193586321888,-13.038766861,67.5123443604,131.311477661
1455214193591635936,-13.0396585464,67.5048141479,130.988998413
1455214193596760800,-13.0403718948,67.4987869263,130.731002808
1455214193601855904,-12.6109552383,67.7981185913,131.177337646
1455214193606976256,-12.2674217224,68.0375823975,131.534408569
1455214193612102240,-11.9925947189,68.2291488647,131.820053101
1455214193617288704,-11.7727336884,68.3824081421,132.048568726
1455214193622415392,-11.5968446732,68.5050125122,132.231384277
1455214193627800288,-12.2403240204,68.1590805054,132.105133057
1455214193632929248,-12.755106926,67.8823394775,132.004135132
1455214193638308480,-13.1669340134,67.6609420776,131.923339844
1455214193641454848,-13.4963951111,67.4838256836,131.858703613
1455214193646582848,-13.7599639893,67.3421325684,131.806991577
1455214193651661632,-13.4719991684,67.3695526123,131.601715088
1455214193656795680,-13.2416267395,67.391494751,131.4375
1455214193662160032,-13.0573291779,67.4090423584,131.306121826
1455214193667462016,-12.9098911285,67.4230804443,131.201019287
1455214193672667872,-12.7919406891,67.4343109131,131.116943359
1455214193677871904,-12.6237287521,67.7582931519,132.084503174
1455214193682976640,-12.4891586304,68.0174789429,132.858551025
1455214193688128160,-12.3815031052,68.2248306274,133.477798462
1455214193691078336,-12.295378685,68.3907089233,133.973190308
1455214193696252480,-12.2264785767,68.5234146118,134.369506836
1455214193701355872,-12.7459630966,68.324508667,133.817520142
1455214193706506432,-13.1615505219,68.1653823853,133.375930786
1455214193711760864,-13.494020462,68.0380859375,133.022659302
1455214193717525408,-13.7599964142,67.9362487793,132.74005127
1455214193722909920,-13.9727773666,67.8547744751,132.513961792
1455214193728052256,-13.568397522,68.0946655273,133.20211792
1455214193733207040,-13.2448940277,68.2865753174,133.752639771
1455214193736174560,-12.9860906601,68.4401016235,134.193069458
1455214193741471200,-12.779047966,68.5629272461,134.545410156
1455214193746988896,-12.6134138107,68.6611862183,134.827285767
1455214193752292608,-12.9147567749,68.7370529175,134.403839111
1455214193757574304,-13.155831337,68.797744751,134.065093994
1455214193762735328,-13.3486909866,68.8462982178,133.7940979
1455214193767978560,-13.5029783249,68.8851394653,133.577301025
1455214193773236096,-13.626408577,68.9162139893,133.40385437
1455214193778365792,-13.6233024597,68.6324310303,132.859008789
1455214193781234624,-13.6208171844,68.4054031372,132.423126221
1455214193786495808,-13.6188287735,68.223777771,132.074417114
1455214193791649536,-13.6172380447,68.0784759521,131.795455933
1455214193796755040,-13.6159658432,67.9622344971,131.572280884
1455214193801969024,-13.282948494,68.1806335449,132.448776245
1455214193807120288,-13.0165348053,68.3553543091,133.149978638
1455214193812261248,-12.8034038544,68.4951248169,133.7109375
1455214193817842304,-12.6328992844,68.6069412231,134.159698486
1455214193823137920,-12.4964952469,68.696395874,134.518707275
1455214193828640416,-12.9639072418,68.6136016846,133.938781738
1455214193831621632,-13.3378372192,68.5473632812,133.474838257
1455214193837021152,-13.6369810104,68.4943695068,133.103683472
1455214193842180896,-13.8762960434,68.4519805908,132.806762695
1455214193847321408,-14.0677480698,68.4180679321,132.569229126
1455214193852430400,-13.473690033,68.0732727051,132.023605347
1455214193857566112,-12.9984436035,67.7974395752,131.587112427
1455214193863566400,-12.6182470322,67.5767745972,131.237915039
1455214193866641952,-12.3140897751,67.4002380371,130.958557129
1455214193872789760,-12.070763588,67.2590103149,130.735076904
1455214193878200576,-12.3360204697,67.6162261963,131.346389771
1455214193881488800,-12.5482254028,67.9020004272,131.83543396
1455214193887093824,-12.7179899216,68.1306152344,132.226669312
1455214193892261696,-12.8538007736,68.3135070801,132.539657593
1455214193897353792,-12.9624500275,68.4598236084,132.790054321
1455214193902503744,-13.0629806519,68.4234542847,132.782272339
1455214193908095712,-13.1434049606,68.3943557739,132.776046753
1455214193911656672,-13.2077445984,68.3710784912,132.771072388
1455214193917141440,-13.2592163086,68.3524551392,132.767089844
1455214193922577024,-13.3003940582,68.3375549316,132.763900757
1455214193927668192,-12.9363660812,68.775062561,133.003540039
1455214193932793920,-12.6451444626,69.1250686646,133.195251465
1455214193938264896,-12.4121665955,69.4050750732,133.348617554
1455214193941243616,-12.2257843018,69.6290740967,133.471313477
1455214193946447040,-12.0766782761,69.8082733154,133.569473267
1455214193951611552,-12.528134346,69.345161438,132.775177002
1455214193956742912,-12.8892993927,68.9746704102,132.13973999
1455214193962029632,-13.1782312393,68.678276062,131.631393433
1455214193967319456,-13.4093761444,68.4411621094,131.224716187
1455214193972496864,-13.5942926407,68.2514724731,130.899383545
1455214193977597728,-13.3083763123,68.1024627686,131.28805542
1455214193982675488,-13.0796432495,67.983253479,131.598983765
1455214193987874720,-12.8966560364,67.8878860474,131.847732544
1455214193992996544,-12.7502670288,67.8115921021,132.046722412
1455214193998117152,-12.6331558228,67.7505569458,132.205917358
1455214194003313056,-12.7034893036,67.9995040894,131.914535522
1455214194006205600,-12.7597560883,68.1986618042,131.681427002
1455214194011391616,-12.804769516,68.3579940796,131.494949341
1455214194016617248,-12.8407802582,68.485458374,131.34576416
1455214194022286656,-12.8695888519,68.5874252319,131.226409912
1455214194027549824,-12.7577667236,68.2150878906,131.135360718
1455214194033086496,-12.6683092117,67.9172134399,131.062515259
1455214194038277120,-12.5967435837,67.6789169312,131.004241943
1455214194043790752,-12.5394906998,67.48828125,130.957626343
1455214194046646464,-12.4936885834,67.3357696533,130.920333862
1455214194051827168,-12.2871389389,67.6722259521,131.524902344
1455214194056961344,-12.1218996048,67.9413909912,132.008560181
1455214194062130208,-11.9897079468,68.1567230225,132.395492554
1455214194068098240,-11.8839550018,68.3289871216,132.705032349
1455214194073466048,-11.7993526459,68.466796875,132.952667236
1455214194078642112,-12.1635885239,68.4235992432,132.499938965
1455214194081579840,-12.4549770355,68.3890380859,132.137756348
1455214194087060608,-12.6880884171,68.3613891602,131.848022461
1455214194092227776,-12.8745775223,68.3392715454,131.616226196
1455214194097320096,-13.023768425,68.3215789795,131.430786133
1455214194102523104,-12.9868249893,68.6124649048,131.708740234
1455214194107926816,-12.9572696686,68.8451690674,131.931106567
1455214194113537088,-12.9336261749,69.0313339233,132.109008789
1455214194116531808,-12.9147109985,69.180267334,132.251327515
1455214194121831776,-12.8995790482,69.2994155884,132.36517334
1455214194126945664,-12.9990720749,69.248550415,132.650466919
1455214194132014336,-13.078666687,69.2078552246,132.878707886
1455214194137074400,-13.1423425674,69.1753005981,133.061294556
1455214194142203392,-13.1932830811,69.1492538452,133.207366943
1455214194147319456,-13.2340354919,69.1284179688,133.32421875
1455214194152504864,-13.5539398193,68.9592132568,132.983184814
1455214194157670720,-13.8098630905,68.8238525391,132.710357666
1455214194162852096,-14.0146017075,68.7155609131,132.492095947
1455214194168494944,-14.1783924103,68.6289291382,132.317489624
1455214194171415232,-14.309425354,68.5596237183,132.177810669
1455214194178724640,-13.9037504196,68.9490814209,132.1121521
1455214194181635904,-13.579211235,69.2606506348,132.059616089
1455214194186755040,-13.3195791245,69.5099029541,132.017593384
1455214194191888512,-13.1118736267,69.7093048096,131.983978271
1455214194196973728,-12.9457092285,69.8688278198,131.957077026
1455214194202147680,-12.9632806778,69.2392959595,131.503585815
1455214194207279616,-12.9773378372,68.7356643677,131.140792847
1455214194212392960,-12.9885835648,68.3327636719,130.85055542
1455214194219224288,-12.9975795746,68.0104446411,130.618362427
1455214194222070432,-13.0047769547,67.7525863647,130.432601929
1455214194227122496,-12.9735631943,68.307975769,130.912094116
1455214194232282112,-12.948592186,68.7522888184,131.295684814
1455214194237458048,-12.9286155701,69.1077346802,131.602554321
1455214194242617568,-12.9126338959,69.3920898438,131.848052979
1455214194247799168,-12.899848938,69.6195755005,132.044448853
1455214194252965888,-12.8527402878,69.354888916,132.608306885
1455214194258232672,-12.8150539398,69.1431350708,133.059387207
1455214194263391520,-12.78490448,68.9737319946,133.420257568
1455214194268624576,-12.7607851028,68.8382110596,133.708953857
1455214194271692800,-12.7414894104,68.7297973633,133.939910889
1455214194276966752,-13.0444402695,68.4850997925,133.277740479
1455214194282346752,-13.2868003845,68.2893371582,132.748001099
1455214194287506816,-13.4806890488,68.1327285767,132.32421875
1455214194292632480,-13.635799408,68.0074386597,131.985183716
1455214194297754560,-13.7598876953,67.9072113037,131.71395874
1455214194302873504,-13.1243963242,68.1357269287,132.788528442
1455214194308220480,-12.6160030365,68.3185348511,133.648193359
1455214194314787552,-12.2092885971,68.4647827148,134.335922241
1455214194317813600,-11.8839168549,68.58177948,134.886108398
1455214194323130464,-11.6236200333,68.6753768921,135.326248169
1455214194328264384,-12.1054477692,68.6004180908,135.007324219
1455214194333400288,-12.4909095764,68.5404510498,134.752197266
1455214194338578112,-12.799279213,68.492477417,134.548095703
1455214194341496192,-13.0459747314,68.4540939331,134.384811401
1455214194346598048,-13.2433319092,68.4233856201,134.254180908
1455214194353971648,-13.0625562668,68.5359649658,133.563247681
1455214194356859520,-12.9179353714,68.6260299683,133.010513306
1455214194362566816,-12.8022384644,68.6980819702,132.568313599
1455214194367921376,-12.7096815109,68.7557220459,132.214553833
1455214194373069344,-12.635635376,68.8018341064,131.931549072
1455214194378166208,-13.0596761703,68.700668335,132.075256348
1455214194383345408,-13.3989086151,68.6197357178,132.190231323
1455214194388475136,-13.6702947617,68.5549850464,132.282211304
1455214194393615872,-13.8874034882,68.5031890869,132.355789185
1455214194396469600,-14.0610904694,68.4617538452,132.414657593
1455214194403878240,-14.2447376251,68.269744873,131.8412323
