#timestamp [ns], b_x, b_y, b_z
1542883366164191136,-31.6799755096,54.0724182129,77.6766052246
1542883366169799520,-31.6345424652,54.1019287109,77.9185562134
1542883366175001152,-31.8030548096,53.9630508423,77.0690765381
1542883366177930976,-31.9378643036,53.8519477844,76.3894958496
1542883366183082432,-32.0457115173,53.7630653381,75.8458328247
1542883366188230720,-32.1319885254,53.6919593811,75.4108963013
1542883366193344832,-32.2010116577,53.6350746155,75.0629501343
1542883366198590560,-31.7932243347,53.7484474182,75.8478393555
1542883366203671712,-31.4669952393,53.8391456604,76.4757461548
1542883366208723392,-31.2060108185,53.9117050171,76.9780731201
1542883366213840064,-30.9972248077,53.9697532654,77.3799362183
1542883366219150144,-30.8301944733,54.0161895752,77.701423645
1542883366224676864,-31.1265583038,53.7491874695,77.3058929443
1542883366227639328,-31.3636493683,53.5355873108,76.9894714355
1542883366232840352,-31.5533218384,53.3647041321,76.7363357544
1542883366237958368,-31.7050590515,53.2280006409,76.5338287354
1542883366243063392,-31.8264503479,53.118637085,76.3718185425
1542883366248180768,-31.3645019531,53.3334960938,76.9050369263
1542883366253303424,-30.9949436188,53.5053825378,77.3316116333
1542883366258433248,-30.6992969513,53.6428909302,77.6728668213
1542883366263532096,-30.4627799988,53.7528991699,77.9458770752
1542883366268732416,-30.2735652924,53.8409042358,78.1642837524
1542883366273930272,-30.5327739716,53.3084640503,77.888710022
1542883366279079104,-30.7401409149,52.8825149536,77.6682510376
1542883366284207136,-30.9060344696,52.5417556763,77.4918823242
1542883366289333984,-31.0387496948,52.2691459656,77.3507919312
1542883366294446144,-31.1449222565,52.0510597229,77.2379150391
1542883366299563776,-31.2375850677,52.4794082642,77.1551818848
1542883366304641440,-31.3117160797,52.8220863342,77.0889968872
1542883366309773056,-31.3710212708,53.0962295532,77.0360488892
1542883366312624512,-31.4184646606,53.3155441284,76.9936904907
1542883366317741344,-31.4564189911,53.4909973145,76.9598083496
1542883366325253024,-31.5178699493,53.6259231567,76.5202865601
1542883366328229088,-31.567029953,53.7338638306,76.1686630249
1542883366333359424,-31.6063575745,53.8202171326,75.8873672485
1542883366338800448,-31.6378192902,53.8892974854,75.6623306274
1542883366343929952,-31.6629886627,53.9445648193,75.4822998047
1542883366349018240,-31.7578449249,53.3959159851,75.9392318726
1542883366354168224,-31.8337287903,52.9569969177,76.3047790527
1542883366359295296,-31.8944358826,52.6058616638,76.5972137451
1542883366364399328,-31.9430027008,52.3249511719,76.831161499
1542883366369565792,-31.9818553925,52.1002235413,77.0183181763
1542883366374936800,-31.8130092621,52.8129081726,76.5809783936
1542883366378144160,-31.6779327393,53.3830566406,76.2311096191
1542883366383637568,-31.5698719025,53.839176178,75.951210022
1542883366388866816,-31.483423233,54.2040710449,75.7272949219
1542883366394204800,-31.414264679,54.4959869385,75.5481567383
1542883366399319584,-31.0483665466,54.281955719,76.0380020142
1542883366404392192,-30.7556476593,54.1107292175,76.4298782349
1542883366409520576,-30.5214729309,53.9737472534,76.7433853149
1542883366414611872,-30.3341331482,53.8641624451,76.9941864014
1542883366419768256,-30.184261322,53.7764930725,77.1948318481
1542883366425177856,-30.4788074493,53.4049224854,76.9088363647
1542883366428393312,-30.7144432068,53.1076660156,76.6800384521
1542883366433627296,-30.9029521942,52.8698616028,76.4970016479
1542883366438840000,-31.0537586212,52.6796188354,76.3505706787
1542883366443934464,-31.1744041443,52.5274238586,76.2334213257
1542883366449095456,-30.8447971344,53.0112266541,76.7962112427
1542883366454434016,-30.581111908,53.3982696533,77.2464447021
1542883366459799712,-30.3701629639,53.7079048157,77.606628418
1542883366462704160,-30.2014045715,53.9556121826,77.8947753906
1542883366467861376,-30.0663967133,54.1537780762,78.125289917
1542883366475455296,-30.544675827,53.7031211853,77.230682373
1542883366478537824,-30.9272975922,53.3425941467,76.5149917603
1542883366483968160,-31.2333965302,53.0541725159,75.9424438477
1542883366489522784,-31.4782752991,52.8234367371,75.4844055176
1542883366494739712,-31.6741771698,52.6388473511,75.1179733276
1542883366499851360,-31.6104984283,52.6563796997,76.0740737915
1542883366502696064,-31.5595550537,52.6704063416,76.8389511108
1542883366507811808,-31.5188007355,52.6816291809,77.4508514404
1542883366512919840,-31.4861965179,52.6906051636,77.9403762817
1542883366518027520,-31.4601135254,52.6977882385,78.331993103
1542883366523467904,-31.6479682922,52.8424530029,77.6060333252
1542883366528839456,-31.7982521057,52.9581871033,77.0252685547
1542883366534115456,-31.9184780121,53.0507736206,76.5606536865
1542883366539264672,-32.0146598816,53.1248435974,76.1889648438
1542883366544342528,-32.0916061401,53.18409729,75.8916091919
1542883366549483488,-31.8464546204,53.0853424072,76.2906723022
1542883366554642336,-31.6503334045,53.0063400269,76.609916687
1542883366559740096,-31.4934368134,52.9431381226,76.8653182983
1542883366564877952,-31.3679199219,52.8925743103,77.0696334839
1542883366567798016,-31.2675056458,52.8521232605,77.2330856323
1542883366575226336,-31.0832996368,53.5687637329,77.1772003174
1542883366578171776,-30.9359359741,54.1420783997,77.1324920654
1542883366583275776,-30.8180446625,54.600730896,77.0967254639
1542883366588398880,-30.7237319946,54.9676513672,77.0681152344
1542883366593604928,-30.6482810974,55.2611885071,77.0452270508
1542883366598725728,-31.0945587158,54.7497062683,76.9770431519
1542883366603845440,-31.4515800476,54.3405227661,76.922492981
1542883366608957216,-31.737197876,54.0131759644,76.8788528442
1542883366614045504,-31.9656925201,53.7512969971,76.8439407349
1542883366619350144,-32.1484870911,53.5417938232,76.8160171509
1542883366624546560,-31.8822097778,53.8263282776,77.2420806885
1542883366629778336,-31.6691894531,54.0539588928,77.5829315186
1542883366634946112,-31.4987735748,54.2360610962,77.8556137085
1542883366637825952,-31.3624401093,54.3817443848,78.0737609863
1542883366642900736,-31.2533740997,54.4982910156,78.2482757568
1542883366650312064,-31.3398895264,54.4344749451,77.7572631836
1542883366653210400,-31.4091033936,54.3834228516,77.3644561768
1542883366658337184,-31.4644737244,54.3425827026,77.0502090454
1542883366663454176,-31.508769989,54.3099098206,76.7988128662
1542883366668659456,-31.5442066193,54.2837715149,76.597694397
1542883366673958400,-31.5667629242,53.8107452393,76.4311218262
1542883366679088384,-31.5848083496,53.4323272705,76.2978668213
1542883366684221408,-31.5992450714,53.1295928955,76.1912612915
1542883366689365440,-31.6107940674,52.8874053955,76.1059799194
1542883366694487424,-31.6200332642,52.6936531067,76.0377502441
1542883366699623904,-31.4749908447,53.1450996399,76.4132614136
1542883366704785792,-31.3589572906,53.5062561035,76.7136688232
1542883366709882464,-31.2661304474,53.7951812744,76.953994751
1542883366714961632,-31.1918678284,54.0263214111,77.1462554932
1542883366717860384,-31.1324577332,54.2112350464,77.3000640869
1542883366725452512,-31.5576839447,53.7454528809,76.1479797363
1542883366728572960,-31.8978652954,53.3728294373,75.22631073
1542883366733722272,-32.170009613,53.0747299194,74.4889755249
1542883366738821504,-32.3877258301,52.8362503052,73.8991088867
1542883366744015552,-32.5618972778,52.6454658508,73.4272155762
1542883366749144672,-32.1013412476,53.2554512024,74.3368225098
1542883366754236448,-31.7328948975,53.7434425354,75.0645141602
1542883366759382240,-31.4381389618,54.1338348389,75.6466674805
1542883366764492128,-31.2023334503,54.4461479187,76.1123886108
1542883366769667328,-31.0136890411,54.6959991455,76.4849624634
1542883366774969472,-31.3025093079,54.1368980408,75.9184188843
1542883366777863296,-31.5335655212,53.689617157,75.4651870728
1542883366782953280,-31.7184104919,53.3317909241,75.1026000977
1542883366788142016,-31.8662853241,53.0455322266,74.8125305176
1542883366793239520,-31.9845867157,52.8165245056,74.5804748535
1542883366798383712,-32.1732597351,53.5474967957,75.0147018433
1542883366803938592,-32.3241996765,54.1322746277,75.3620834351
1542883366809259872,-32.4449501038,54.6000976562,75.6399917603
1542883366814401024,-32.5415496826,54.974357605,75.8623199463
1542883366819683360,-32.6188316345,55.273765564,76.0401763916
1542883366824923808,-32.4477996826,55.0521392822,75.784576416
1542883366830146336,-32.3109741211,54.874835968,75.5801010132
1542883366833050656,-32.2015113831,54.7329940796,75.416519165
1542883366838150496,-32.1139411926,54.6195220947,75.2856521606
1542883366843285920,-32.043888092,54.5287437439,75.1809616089
1542883366848405472,-32.1285972595,54.1537971497,74.8771133423
1542883366853543680,-32.1963653564,53.8538398743,74.6340332031
1542883366858647328,-32.250579834,53.6138725281,74.4395675659
1542883366863755552,-32.2939529419,53.4218978882,74.283996582
1542883366869241600,-32.3286514282,53.2683181763,74.159538269
1542883366874471456,-32.1379394531,53.4613685608,75.3111114502
1542883366879744064,-31.985370636,53.6158065796,76.2323684692
1542883366884962912,-31.8633155823,53.7393569946,76.9693756104
1542883366888275904,-31.7656707764,53.8381996155,77.5589828491
1542883366893516768,-31.6875553131,53.9172744751,78.0306625366
1542883366899303552,-32.0880699158,53.821647644,77.3447647095
1542883366904660256,-32.4084815979,53.7451477051,76.796043396
1542883366909981920,-32.6648101807,53.6839485168,76.3570709229
1542883366915094432,-32.8698730469,53.6349868774,76.0058898926
1542883366917974016,-33.0339241028,53.5958175659,75.7249450684
1542883366925490880,-32.5061836243,53.7088890076,75.7588043213
1542883366928906432,-32.0839920044,53.7993469238,75.7858963013
1542883366934250048,-31.7462387085,53.8717155457,75.8075714111
1542883366939466912,-31.4760360718,53.9296073914,75.8249053955
1542883366944578048,-31.2598724365,53.9759216309,75.8387756348
1542883366949670592,-31.4605522156,54.1718025208,76.0276641846
1542883366954815520,-31.6210956573,54.3285102844,76.1787719727
1542883366960138592,-31.7495307922,54.4538764954,76.299659729
1542883366963052608,-31.8522796631,54.5541687012,76.3963699341
1542883366968366080,-31.9344787598,54.6344032288,76.473739624
1542883366973843296,-32.3030815125,54.5433387756,75.8949127197
1542883366979504768,-32.5979652405,54.470489502,75.4318466187
1542883366984665472,-32.8338699341,54.4122085571,75.0613937378
1542883366989760832,-33.0225944519,54.3655853271,74.7650375366
1542883366994912288,-33.1735725403,54.3282852173,74.5279464722
1542883367000073376,-32.9779014587,54.6071166992,75.1871032715
1542883367005217632,-32.8213653564,54.8301811218,75.7144241333
1542883367008083040,-32.6961364746,55.0086326599,76.1362838745
1542883367013198080,-32.5959510803,55.1513938904,76.4737701416
1542883367018296960,-32.5158042908,55.2656059265,76.7437591553
1542883367023904096,-32.5255355835,55.0419769287,75.9249267578
1542883367029209152,-32.5333213806,54.8630752563,75.269859314
1542883367034331232,-32.5395507812,54.7199554443,74.745803833
1542883367039480960,-32.5445327759,54.6054573059,74.3265609741
1542883367044583488,-32.5485191345,54.5138587952,73.9911651611
1542883367049674048,-32.0925674438,54.9008712769,74.7898788452
1542883367054775712,-31.7278060913,55.2104797363,75.4288482666
1542883367059926240,-31.4359970093,55.4581680298,75.9400253296
1542883367065105920,-31.2025508881,55.6563186646,76.3489685059
1542883367070284192,-31.0157928467,55.8148384094,76.6761169434
1542883367075629856,-31.4429225922,55.7872924805,76.0707015991
1542883367078546464,-31.7846260071,55.7652549744,75.5863723755
1542883367083656096,-32.0579910278,55.7476272583,75.1989059448
1542883367088751040,-32.2766799927,55.7335243225,74.8889312744
1542883367093859328,-32.4516334534,55.722240448,74.640953064
1542883367098940384,-32.1519508362,55.2638435364,75.0858230591
1542883367104047616,-31.9122047424,54.8971252441,75.4417190552
1542883367109266944,-31.7204093933,54.6037521362,75.7264404297
1542883367114356608,-31.5669727325,54.369052887,75.9542160034
1542883367120012960,-31.4442234039,54.1812934875,76.1364364624
1542883367125235520,-31.7643299103,54.0310630798,75.8394851685
1542883367128174176,-32.0204162598,53.9108772278,75.6019287109
1542883367133292576,-32.2252845764,53.8147277832,75.4118804932
1542883367138408672,-32.3891792297,53.7378082275,75.2598419189
1542883367143527200,-32.5202941895,53.6762733459,75.1382141113
1542883367148827712,-32.9144210815,53.6252174377,74.6082839966
1542883367153957344,-33.2297210693,53.5843696594,74.1843414307
1542883367159063904,-33.4819602966,53.5516929626,73.8451919556
1542883367164182432,-33.6837539673,53.5255508423,73.5738677979
1542883367169352832,-33.8451881409,53.5046386719,73.3568115234
1542883367174677984,-33.0416641235,53.6314277649,73.6681976318
1542883367179922720,-32.3988456726,53.7328567505,73.9173049927
1542883367185074240,-31.8845901489,53.8140029907,74.1165924072
1542883367190184320,-31.4731864929,53.8789176941,74.2760162354
1542883367195318688,-31.1440639496,53.9308509827,74.4035568237
1542883367200415808,-31.2679843903,53.9778060913,74.4752807617
1542883367203258208,-31.3671207428,54.0153694153,74.532661438
1542883367208343264,-31.4464302063,54.0454216003,74.5785675049
1542883367213448672,-31.5098781586,54.0694618225,74.6152877808
1542883367218836128,-31.5606365204,54.0886955261,74.6446685791
1542883367223996928,-31.7477912903,54.2538719177,74.4537506104
1542883367229204416,-31.8975162506,54.386013031,74.3010177612
1542883367234405504,-32.0172958374,54.4917259216,74.1788330078
1542883367239504096,-32.1131210327,54.5762939453,74.0810852051
1542883367244570048,-32.189781189,54.643951416,74.0028839111
1542883367249706496,-31.9327201843,54.8560447693,74.7872543335
1542883367254822976,-31.7270717621,55.025718689,75.4147567749
1542883367259891616,-31.5625534058,55.1614570618,75.9167556763
1542883367265042784,-31.4309387207,55.2700500488,76.3183517456
1542883367270131104,-31.3256473541,55.3569221497,76.6396331787
1542883367275565408,-31.7005558014,54.966129303,75.8296279907
1542883367278526880,-32.0004806519,54.6534957886,75.1816253662
1542883367283656320,-32.2404212952,54.4033889771,74.6632232666
1542883367288750432,-32.4323730469,54.2033042908,74.2484970093
1542883367293868256,-32.5859336853,54.0432357788,73.9167175293
1542883367298950496,-32.41173172,54.5225448608,74.2976989746
1542883367304076192,-32.2723693848,54.9059906006,74.6024780273
1542883367309842208,-32.1608810425,55.2127494812,74.8463058472
1542883367315033152,-32.0716896057,55.4581565857,75.0413665771
1542883367320273408,-32.0003356934,55.6544799805,75.1974182129
1542883367325599392,-32.1956062317,55.3630332947,75.29637146
1542883367328518880,-32.3518257141,55.1298751831,75.3755340576
1542883367333720160,-32.4767990112,54.9433479309,75.4388656616
1542883367338882272,-32.5767784119,54.794128418,75.4895324707
1542883367343955328,-32.6567611694,54.6747512817,75.5300674438
1542883367349072544,-32.5092277527,54.5674934387,74.9640731812
1542883367354211872,-32.3912010193,54.4816856384,74.5112762451
1542883367359351168,-32.2967796326,54.4130401611,74.1490402222
1542883367364466624,-32.221244812,54.3581237793,73.8592529297
1542883367369646112,-32.1608161926,54.3141899109,73.6274261475
1542883367375021312,-32.216255188,54.7383918762,73.8499526978
1542883367380163520,-32.2606048584,55.0777549744,74.0279693604
1542883367385258048,-32.2960853577,55.3492431641,74.1703872681
1542883367390535936,-32.32447052,55.5664329529,74.2843170166
1542883367393436192,-32.3471794128,55.7401847839,74.3754653931
1542883367400796672,-32.6196289062,55.5813865662,74.4243927002
1542883367403713888,-32.8375892639,55.4543457031,74.4635314941
1542883367408805696,-33.0119590759,55.3527145386,74.4948425293
1542883367413902272,-33.1514549255,55.2714080811,74.5198898315
1542883367419310848,-33.2630500793,55.206363678,74.539932251
1542883367424567520,-33.0747756958,54.8520317078,74.7785949707
1542883367430277568,-32.924156189,54.5685653687,74.9695281982
1542883367435405632,-32.8036575317,54.3417930603,75.1222686768
1542883367440484032,-32.7072601318,54.1603736877,75.2444610596
1542883367445591872,-32.6301422119,54.0152397156,75.3422164917
1542883367450771936,-32.6994514465,54.0516395569,75.4122085571
1542883367453658848,-32.754901886,54.0807609558,75.468208313
1542883367459130880,-32.7992591858,54.104057312,75.5130081177
1542883367464353952,-32.8347473145,54.1226959229,75.5488433838
1542883367469650528,-32.8631362915,54.1376037598,75.5775146484
1542883367475046144,-32.7897911072,54.2929992676,75.2000274658
1542883367480274368,-32.7311172485,54.4173126221,74.8980407715
1542883367485443744,-32.6841773987,54.5167655945,74.6564483643
1542883367490617600,-32.6466255188,54.5963287354,74.463180542
1542883367493576416,-32.6165847778,54.6599769592,74.3085632324
1542883367500888928,-32.6769294739,54.8715553284,74.7952804565
1542883367503781728,-32.7252044678,55.0408172607,75.1846542358
1542883367508882048,-32.7638244629,55.1762275696,75.4961547852
1542883367513998240,-32.794719696,55.2845573425,75.7453536987
1542883367519196704,-32.8194351196,55.371219635,75.9447174072
1542883367524378720,-33.1692771912,54.9784545898,75.0472793579
1542883367529596864,-33.4491500854,54.6642417908,74.3293304443
1542883367534735264,-33.6730461121,54.4128723145,73.7549743652
1542883367539826720,-33.8521652222,54.2117767334,73.2954864502
1542883367544977344,-33.9954605103,54.0508995056,72.9278945923
1542883367550083840,-33.3636512756,54.5350227356,74.1353683472
1542883367555183552,-32.8582038879,54.9223213196,75.101348877
1542883367560313984,-32.4538459778,55.2321586609,75.874130249
1542883367565417312,-32.1303596497,55.4800300598,76.4923553467
1542883367570693376,-31.8715724945,55.6783256531,76.9869384766
1542883367575890464,-32.4817504883,55.5382194519,76.6995697021
1542883367578766176,-32.9698905945,55.4261360168,76.4696807861
1542883367583883296,-33.3604049683,55.3364677429,76.2857666016
1542883367589027488,-33.6728172302,55.2647361755,76.138633728
1542883367594145824,-33.922744751,55.2073478699,76.0209274292
1542883367599264000,-33.3463134766,54.9999160767,75.9854888916
1542883367604358048,-32.8851699829,54.8339729309,75.9571380615
1542883367609442240,-32.516254425,54.7012176514,75.9344558716
1542883367614555968,-32.2211227417,54.5950126648,75.9163131714
1542883367619698272,-31.9850158691,54.5100479126,75.901802063
1542883367624906816,-31.8330116272,54.8887557983,75.4834518433
1542883367630125120,-31.7114086151,55.1917228699,75.1487731934
1542883367635261376,-31.6141262054,55.4340934753,74.8810272217
1542883367640420288,-31.5363006592,55.6279907227,74.6668319702
1542883367645583968,-31.4740390778,55.7831077576,74.495475769
1542883367650685824,-31.7784347534,55.7673416138,74.7386016846
1542883367653590656,-32.0219497681,55.7547302246,74.9331054688
1542883367658844192,-32.2167625427,55.7446403503,75.0887069702
1542883367664135904,-32.3726119995,55.7365684509,75.2131881714
1542883367669631296,-32.4972915649,55.7301101685,75.3127746582
1542883367675215744,-32.483505249,55.7204246521,75.1963348389
1542883367680398496,-32.4724769592,55.712677002,75.103187561
1542883367685594272,-32.4636535645,55.7064781189,75.0286712646
1542883367690728064,-32.4565925598,55.7015190125,74.9690551758
1542883367693618592,-32.4509468079,55.6975517273,74.9213638306
1542883367700962144,-32.8472633362,55.5463638306,74.6447982788
1542883367703810848,-33.16431427,55.4254150391,74.4235458374
1542883367708999392,-33.4179573059,55.3286552429,74.2465438843
1542883367714090272,-33.6208686829,55.251247406,74.1049423218
1542883367719644992,-33.7831993103,55.1893196106,73.9916610718
1542883367725018624,-33.6276931763,55.4430160522,74.3374481201
1542883367730207520,-33.503288269,55.6459732056,74.614074707
1542883367735345152,-33.4037628174,55.8083381653,74.8353729248
1542883367740501984,-33.3241424561,55.9382324219,75.0124130249
1542883367745587616,-33.2604484558,56.0421447754,75.154045105
1542883367750736128,-33.4657096863,55.9781799316,75.2452545166
1542883367753615296,-33.6299171448,55.9270057678,75.3182220459
1542883367758692352,-33.7612838745,55.8860664368,75.3765945435
1542883367763942688,-33.8663787842,55.8533172607,75.4232940674
1542883367769587424,-33.9504547119,55.8271179199,75.4606552124
1542883367774915936,-33.3840255737,55.4930152893,75.3310623169
1542883367780298400,-32.9308815002,55.2257347107,75.2273864746
1542883367785466816,-32.5683670044,55.0119094849,75.1444473267
1542883367790578592,-32.2783546448,54.8408508301,75.0780944824
1542883367795693728,-32.0463447571,54.7040023804,75.0250167847
1542883367800766208,-31.9819927216,55.2018623352,75.1862258911
1542883367803616288,-31.9305114746,55.600151062,75.3151931763
1542883367808692992,-31.8893260956,55.9187812805,75.4183654785
1542883367813759488,-31.8563785553,56.1736831665,75.5009078979
1542883367818925312,-31.8300209045,56.3776054382,75.5669403076
1542883367824173472,-31.9613685608,55.9342956543,75.1896820068
1542883367829300096,-32.066444397,55.5796470642,74.8878707886
1542883367834590816,-32.1505050659,55.2959289551,74.6464233398
1542883367839900608,-32.217754364,55.0689544678,74.4532623291
1542883367845109088,-32.2715530396,54.8873748779,74.2987365723
1542883367850248256,-32.0486297607,55.344039917,74.4090957642
1542883367855388160,-31.8702907562,55.7093696594,74.4973831177
1542883367860533088,-31.7276210785,56.0016326904,74.5680160522
1542883367865686976,-31.6134853363,56.2354431152,74.6245193481
1542883367870799936,-31.5221767426,56.422492981,74.6697235107
1542883367876029248,-31.8324871063,56.276134491,74.6717910767
1542883367878870304,-32.0807342529,56.1590461731,74.6734466553
1542883367883926240,-32.2793312073,56.0653762817,74.6747741699
1542883367889029312,-32.4382095337,55.9904403687,74.6758346558
1542883367894161184,-32.5653114319,55.9304924011,74.6766815186
1542883367899247744,-32.5321273804,55.4286155701,74.6817855835
1542883367904383072,-32.5055770874,55.0271148682,74.6858673096
1542883367909569120,-32.484336853,54.7059135437,74.6891326904
1542883367914689792,-32.4673461914,54.4489555359,74.6917495728
1542883367919981056,-32.453754425,54.2433891296,74.6938400269
1542883367925286720,-32.4331321716,54.5337638855,74.9074020386
1542883367930427968,-32.416633606,54.7660636902,75.0782470703
1542883367935773664,-32.4034347534,54.9519042969,75.2149276733
1542883367940930560,-32.3928756714,55.1005783081,75.3242721558
1542883367943862720,-32.3844299316,55.2195167542,75.4117431641
1542883367951219680,-32.3893508911,55.0105400085,75.2717285156
1542883367954095712,-32.3932876587,54.8433609009,75.1597137451
1542883367959174752,-32.3964385986,54.7096176147,75.0701065063
1542883367964284416,-32.3989601135,54.6026229858,74.9984207153
1542883367969441568,-32.4009742737,54.5170249939,74.9410705566
1542883367975802016,-32.5627479553,54.4449157715,74.4726715088
1542883367978991488,-32.6921653748,54.3872299194,74.0979537964
1542883367984247808,-32.7957000732,54.3410797119,73.7981796265
1542883367989649088,-32.878528595,54.3041610718,73.5583572388
1542883367994963232,-32.9447898865,54.2746238708,73.3665008545
1542883368000108672,-32.8434333801,54.7067375183,73.6412124634
1542883368005357472,-32.762348175,55.0524291992,73.8609771729
1542883368010452800,-32.697479248,55.3289833069,74.0367889404
1542883368016350880,-32.6455841064,55.5502281189,74.177444458
1542883368019779840,-32.6040687561,55.7272224426,74.2899627686
1542883368025382432,-32.5806045532,55.4139900208,74.1680984497
1542883368031121472,-32.5618362427,55.1634025574,74.070602417
1542883368034091968,-32.5468215942,54.9629325867,73.9926071167
1542883368039306976,-32.5348091125,54.8025588989,73.9302139282
1542883368045015904,-32.5251998901,54.6742591858,73.8802947998
1542883368050121056,-32.4592018127,54.883895874,74.6689834595
1542883368055213696,-32.4064025879,55.0516052246,75.2999343872
1542883368060311872,-32.3641662598,55.1857719421,75.8046951294
1542883368065432448,-32.3303756714,55.2931060791,76.2085037231
1542883368071626944,-32.3033447266,55.3789749146,76.5315475464
1542883368074629280,-32.5001869202,55.1317596436,75.5388412476
1542883368079796064,-32.657661438,54.9339866638,74.7446746826
1542883368085279328,-32.7836418152,54.77576828,74.1093444824
1542883368090645472,-32.8844261169,54.6491928101,73.6010818481
1542883368095860352,-32.9650535583,54.5479316711,73.1944732666
1542883368100982624,-32.7305717468,54.9235839844,73.5136947632
1542883368103861408,-32.5429840088,55.224105835,73.7690658569
1542883368108993792,-32.3929138184,55.4645233154,73.9733657837
1542883368114132800,-32.272857666,55.6568565369,74.1368026733
1542883368119467456,-32.176815033,55.8107223511,74.2675552368
1542883368124831488,-32.2562789917,55.6287765503,73.945854187
1542883368130097696,-32.3198471069,55.4832191467,73.6884918213
1542883368135214144,-32.3707046509,55.366771698,73.4826049805
1542883368140436480,-32.4113883972,55.2736129761,73.3178939819
1542883368145579648,-32.4439353943,55.1990890503,73.186126709
1542883368150676576,-32.4719047546,55.2901725769,73.0826034546
1542883368155870528,-32.4942817688,55.3630409241,72.999786377
1542883368160953504,-32.5121841431,55.421333313,72.9335327148
1542883368166400608,-32.5265045166,55.4679679871,72.880531311
1542883368169403264,-32.5379600525,55.5052757263,72.8381271362
1542883368174637280,-32.8052711487,55.5387268066,72.783996582
1542883368179794592,-33.0191230774,55.5654907227,72.7406921387
1542883368184995136,-33.1902046204,55.5868988037,72.7060470581
1542883368190110976,-33.3270683289,55.6040267944,72.6783370972
1542883368195211392,-33.4365577698,55.617729187,72.6561660767
1542883368200364320,-33.297088623,55.6196517944,72.2462158203
1542883368205469312,-33.1855125427,55.6211891174,71.918258667
1542883368210579936,-33.0962524414,55.6224212646,71.6558914185
1542883368215701664,-33.0248451233,55.6234054565,71.4459991455
1542883368220834752,-32.9677200317,55.6241912842,71.2780838013
1542883368226729760,-32.5900192261,55.9362106323,72.1987838745
1542883368229800896,-32.2878608704,56.1858253479,72.9353408813
1542883368235091776,-32.0461349487,56.3855171204,73.5245895386
1542883368240198368,-31.8527526855,56.5452690125,73.9959869385
1542883368245329888,-31.6980476379,56.6730728149,74.3731079102
1542883368250381280,-32.0847816467,56.3304138184,74.6287155151
1542883368255517248,-32.3941688538,56.0562858582,74.8331985474
1542883368260607296,-32.6416778564,55.8369827271,74.9967880249
1542883368265692608,-32.8396873474,55.6615409851,75.1276550293
1542883368270863424,-32.9980926514,55.5211868286,75.2323532104
1542883368276093280,-33.0268325806,55.4016685486,74.9137954712
1542883368279048096,-33.049823761,55.3060531616,74.6589508057
1542883368284229056,-33.0682144165,55.2295608521,74.455078125
1542883368289345664,-33.0829277039,55.1683654785,74.2919769287
1542883368294424768,-33.0946998596,55.1194114685,74.1614990234
1542883368299518848,-33.0905036926,55.233669281,74.2652130127
1542883368304604672,-33.087146759,55.3250732422,74.3481826782
1542883368309768640,-33.0844612122,55.3981971741,74.4145584106
1542883368314894016,-33.0823135376,55.4566955566,74.4676589966
1542883368319982688,-33.0805969238,55.5034942627,74.5101394653
1542883368325300256,-33.0928344727,55.387512207,74.3360290527
1542883368330486624,-33.1026229858,55.2947273254,74.1967391968
1542883368335604384,-33.1104545593,55.220500946,74.0853042603
1542883368341222432,-33.1167221069,55.1611175537,73.9961624146
1542883368344595104,-33.1217346191,55.1136131287,73.9248428345
1542883368349861824,-32.6976890564,55.5304641724,74.5223999023
1542883368355119840,-32.3584518433,55.8639450073,75.0004425049
1542883368360309088,-32.0870628357,56.1307296753,75.3828811646
1542883368366036800,-31.8699512482,56.3441581726,75.6888275146
1542883368369306112,-31.6962623596,56.5149002075,75.9335861206
1542883368374653920,-32.1163711548,56.3491439819,75.4665756226
1542883368380137920,-32.452457428,56.2165412903,75.0929641724
1542883368385296672,-32.7213287354,56.110458374,74.7940750122
1542883368390387808,-32.9364242554,56.025592804,74.5549621582
1542883368395500896,-33.1085014343,55.957698822,74.3636779785
1542883368400602368,-33.1956710815,55.6101264954,74.8254852295
1542883368405692416,-33.2654075623,55.332069397,75.1949310303
1542883368410792672,-33.3211975098,55.1096229553,75.490486145
1542883368415956576,-33.3658294678,54.9316673279,75.7269287109
1542883368421124608,-33.4015350342,54.7893028259,75.9160842896
1542883368426323488,-33.3359718323,54.969581604,75.6688842773
1542883368429224992,-33.2835235596,55.1138038635,75.4711227417
1542883368434420704,-33.2415657043,55.229183197,75.3129119873
1542883368439606656,-33.2079963684,55.3214874268,75.1863479614
1542883368444728096,-33.1811408997,55.3953285217,75.0850906372
1542883368449838112,-33.1888122559,55.2982635498,74.5897827148
1542883368454964224,-33.1949501038,55.2206115723,74.1935348511
1542883368460062112,-33.1998596191,55.1584892273,73.8765335083
1542883368465127072,-33.2037887573,55.1087913513,73.6229324341
1542883368470283392,-33.2069320679,55.0690345764,73.4200515747
1542883368475431360,-33.1802902222,55.1933670044,73.6720581055
1542883368480610368,-33.1589775085,55.2928314209,73.873664856
1542883368485769984,-33.1419258118,55.3724060059,74.0349502563
1542883368490831680,-33.1282844543,55.4360656738,74.1639785767
1542883368495896640,-33.1173744202,55.4869918823,74.2671966553
1542883368500995456,-33.2085647583,55.68567276,74.7539749146
1542883368506097472,-33.2815170288,55.844619751,75.1434020996
1542883368511221728,-33.3398780823,55.9717750549,75.4549407959
