#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1542883365527658944,-0.0341071970761,-0.061686065048,-0.076075039804,1.83635267334,8.70771143799,4.76685550537
1542883365532818080,-0.032908115536,-0.0615528337657,-0.0748759582639,1.88423670654,8.48026228027,4.77882651367
1542883365538010592,-0.0334410406649,-0.0632848367095,-0.0746094956994,1.92014973145,8.23605371094,4.65193382568
1542883365543325088,-0.0342404283583,-0.0644839182496,-0.0746094956994,1.71424838867,8.58800135498,4.6686932373
1542883365548451104,-0.0334410406649,-0.0590214394033,-0.0740765705705,1.92254393311,8.334215979,4.69981785889
1542883365553611424,-0.0335742719471,-0.0638177618384,-0.0735436454415,1.8986019165,8.44913765869,4.68066424561
1542883365558710080,-0.032908115536,-0.0578223578632,-0.0744762644172,1.80762225342,8.6526447998,4.64235701904
1542883365563787168,-0.0335742719471,-0.0632848367095,-0.0759418085217,1.93690914307,8.17141026611,4.75967290039
1542883365568907296,-0.0326416529715,-0.061686065048,-0.0756753459573,1.93930334473,8.63109698486,4.67827004395
1542883365574136352,-0.0354395098984,-0.0632848367095,-0.0736768767238,1.78368023682,8.2623899292,4.6686932373
1542883365577041440,-0.035173047334,-0.0603537522256,-0.0743430331349,1.98958157959,8.49223328857,4.79079752197
1542883365582215424,-0.0326416529715,-0.0639509931207,-0.076075039804,1.86747729492,8.3102739624,4.54180054932
1542883365587395168,-0.0349065847695,-0.0600872896612,-0.0740765705705,1.83395847168,8.40125362549,4.69981785889
1542883365592487904,-0.0315758027136,-0.0600872896612,-0.0752756521106,1.91296712646,8.48744488525,4.6447512207
1542883365597604992,-0.0330413468182,-0.0608866773546,-0.073810108006,1.8267758667,8.24084211426,4.66629903564
1542883365602700128,-0.0349065847695,-0.0602205209434,-0.0748759582639,1.84592947998,8.51617530518,4.80276853027
1542883365607868992,-0.0347733534873,-0.0610199086368,-0.0734104141593,1.8986019165,8.47307967529,4.61362659912
1542883365612996192,-0.0337075032294,-0.0596875958145,-0.073810108006,1.93690914307,8.22168850098,4.69263525391
1542883365618127136,-0.0337075032294,-0.0651500746608,-0.0759418085217,1.79565124512,8.67419261475,4.43645567627
1542883365623409408,-0.0337075032294,-0.0590214394033,-0.0746094956994,1.85790048828,8.36055219727,4.89853659668
1542883365628517696,-0.0345068909228,-0.0627519115806,-0.0731439515948,1.87705410156,8.5449057251,4.69502945557
1542883365633609632,-0.0318422652781,-0.0590214394033,-0.0732771828771,1.81719906006,8.44195505371,4.63517441406
1542883365638720000,-0.0337075032294,-0.0608866773546,-0.0740765705705,1.94888015137,8.23126530762,4.73812508545
1542883365643857728,-0.0339739657938,-0.0592879019678,-0.0748759582639,1.81959326172,8.56405933838,4.56574256592
1542883365649211616,-0.032375190407,-0.0586217455566,-0.0752756521106,1.838746875,8.39407102051,4.58968458252
1542883365652164448,-0.0337075032294,-0.0600872896612,-0.0746094956994,1.99676418457,8.43477244873,4.75967290039
1542883365657294688,-0.0338407345116,-0.0592879019678,-0.0752756521106,1.81001645508,8.43956085205,4.56574256592
1542883365662396000,-0.0342404283583,-0.061153139919,-0.0744762644172,1.838746875,8.36055219727,4.73812508545
1542883365667762208,-0.0322419591248,-0.0596875958145,-0.0763415023685,1.92254393311,8.49702169189,4.71897147217
1542883365672972448,-0.0374379791319,-0.0615528337657,-0.0758085772395,1.86508309326,8.49702169189,4.61123239746
1542883365678389696,-0.0339739657938,-0.0582220517099,-0.0735436454415,1.88184250488,8.43237824707,4.86501777344
1542883365683610688,-0.0339739657938,-0.0606202147901,-0.075542114675,1.85311208496,8.52575211182,4.59447298584
1542883365688774208,-0.0357059724629,-0.0575558952987,-0.073810108006,1.84114107666,8.37491740723,4.72854827881
1542883365693874368,-0.0350398160517,-0.0638177618384,-0.0759418085217,1.78607443848,8.3222449707,4.69502945557
1542883365698998784,-0.0339739657938,-0.0528928004205,-0.0767411962152,1.90099611816,8.66461580811,4.68545264893
1542883365704098944,-0.0371715165675,-0.05942113325,-0.0767411962152,1.77170922852,8.18577547607,4.69502945557
1542883365709200160,-0.0363721288741,-0.057156201452,-0.076075039804,1.96324536133,8.44434925537,4.69742365723
1542883365714336480,-0.0322419591248,-0.055424194783,-0.0754088833928,1.83395847168,8.53532891846,4.69263525391
1542883365717427872,-0.0350398160517,-0.0591546706855,-0.0750091895461,1.81001645508,8.28872614746,4.85304676514
1542883365722489376,-0.0349065847695,-0.0555574260652,-0.0756753459573,1.97042796631,8.41322463379,4.68784685059
1542883365727784192,-0.0365053601563,-0.0600872896612,-0.0758085772395,1.7669208252,8.68376942139,4.62320340576
1542883365732899040,-0.0345068909228,-0.0522266440094,-0.075542114675,1.90578452148,8.24802471924,4.78122071533
1542883365738022272,-0.0359724350274,-0.0583552829921,-0.0774073526263,1.78607443848,8.40125362549,4.6447512207
1542883365743171872,-0.0367718227208,-0.0528928004205,-0.0764747336507,1.86747729492,8.57124194336,4.72136567383
1542883365748292704,-0.0345068909228,-0.0583552829921,-0.0759418085217,1.96085115967,8.31985076904,4.6208092041
1542883365753458752,-0.0357059724629,-0.0555574260652,-0.0772741213441,1.77410343018,8.28872614746,4.72375987549
1542883365758569312,-0.0353062786162,-0.057689126581,-0.0756753459573,1.8626888916,8.57603034668,4.64235701904
1542883365763656768,-0.0361056663096,-0.0562235824764,-0.0776738151908,1.92493813477,8.51856950684,4.81473953857
1542883365769215904,-0.0347733534873,-0.0552909635007,-0.0775405839086,1.80762225342,8.39407102051,4.71178886719
1542883365774529856,-0.0363721288741,-0.0559571199119,-0.0772741213441,1.8746598999,8.55927093506,4.70460626221
1542883365777497440,-0.0343736596406,-0.0542251132429,-0.0762082710862,1.89381351318,8.59757816162,4.5848961792
1542883365782693824,-0.0374379791319,-0.0555574260652,-0.0742098018527,1.88902510986,8.19535228271,4.80516273193
1542883365787806784,-0.0350398160517,-0.0555574260652,-0.0776738151908,1.78846864014,8.5927897583,4.5729251709
1542883365792906976,-0.0373047478497,-0.0544915758073,-0.0751424208283,2.10689746094,8.5449057251,4.49870491943
1542883365798084160,-0.0354395098984,-0.0542251132429,-0.0776738151908,1.71185418701,8.05648858643,4.80995113525
1542883365803175904,-0.0342404283583,-0.0563568137586,-0.0776738151908,1.72861359863,8.54251152344,4.62559760742
1542883365808251680,-0.0357059724629,-0.0514272563159,-0.0754088833928,2.14759888916,8.54969412842,4.6447512207
1542883365813399776,-0.0366385914385,-0.0534257255495,-0.0786064341664,1.68791217041,8.48505068359,4.6327802124
1542883365818546368,-0.0367718227208,-0.0499617159367,-0.0776738151908,1.71903679199,8.5568767334,4.9272670166
1542883365823828096,-0.0373047478497,-0.0574226640165,-0.0764747336507,2.04943662109,8.41561883545,4.59447298584
1542883365829081056,-0.0371715165675,-0.0522266440094,-0.0772741213441,2.01831199951,8.39646522217,4.31195718994
1542883365834228576,-0.0363721288741,-0.0514272563159,-0.0776738151908,1.67833536377,8.54251152344,4.74530769043
1542883365839350368,-0.0365053601563,-0.0535589568317,-0.0754088833928,1.79804544678,8.3222449707,5.01106407471
1542883365842253440,-0.0355727411807,-0.0530260317028,-0.0754088833928,1.93212073975,8.51617530518,4.51785853271
1542883365849596000,-0.0359724350274,-0.0562235824764,-0.0784732028842,1.8626888916,8.334215979,4.56334836426
1542883365852615840,-0.0349065847695,-0.0507611036301,-0.0766079649329,1.73819040527,8.42758984375,4.90571920166
1542883365857764544,-0.0383705981076,-0.0570229701698,-0.0764747336507,1.76452662354,8.3102739624,4.60165559082
1542883365862855520,-0.0365053601563,-0.0484961718321,-0.0780735090375,2.25294376221,8.5329347168,4.537012146
1542883365867984128,-0.0377044416964,-0.0556906573474,-0.0774073526263,1.83635267334,8.40125362549,4.48912811279
1542883365873242304,-0.0359724350274,-0.0494287908077,-0.0758085772395,1.61129771729,8.54729992676,4.91769020996
1542883365878529856,-0.0359724350274,-0.0543583445251,-0.0750091895461,1.8028338501,8.38449421387,4.6686932373
1542883365883993344,-0.036905054003,-0.0496952533722,-0.0784732028842,2.0973206543,8.40364782715,4.43406147461
1542883365887432320,-0.038637060672,-0.0522266440094,-0.0791393592954,1.95366855469,8.45632026367,4.54419475098
1542883365892553408,-0.0371715165675,-0.0507611036301,-0.0786064341664,1.64002813721,8.32703337402,4.84825836182
1542883365897646208,-0.0378376729786,-0.0512940250337,-0.078339971602,1.90099611816,8.3222449707,4.59207878418
1542883365902766944,-0.0385038293898,-0.054891269654,-0.0776738151908,1.98718737793,8.5089927002,4.38857164307
1542883365907849824,-0.0358392037451,-0.0483629405499,-0.0787396654487,1.97282216797,8.51138690186,4.80755693359
1542883365912988576,-0.0382373668253,-0.0539586506784,-0.0787396654487,1.6041151123,8.49462749023,4.73333668213
1542883365918184512,-0.0390367545187,-0.0480964779854,-0.0784732028842,1.7788918335,8.47068547363,4.64235701904
1542883365923582560,-0.0381041355431,-0.0502281785011,-0.0758085772395,2.05661922607,8.37970581055,4.51546433105
1542883365929471648,-0.0365053601563,-0.04956202209,-0.0780735090375,1.97761057129,8.44195505371,4.656722229
1542883365932381600,-0.0397029109299,-0.0518269501626,-0.0786064341664,1.78128603516,8.59757816162,4.75009609375
1542883365937477312,-0.0390367545187,-0.047297090292,-0.0796722769737,1.70706578369,8.28393774414,4.81473953857
1542883365942596736,-0.0394364483654,-0.0528928004205,-0.0768744274974,1.91775552979,8.6287027832,4.44124407959
1542883365947703680,-0.0399693697691,-0.047297090292,-0.0771408900619,2.1092916626,8.33182177734,4.71897147217
1542883365952841504,-0.0359724350274,-0.0514272563159,-0.0776738151908,1.77649763184,8.42758984375,4.6327802124
1542883365957980832,-0.0357059724629,-0.0494287908077,-0.0758085772395,1.70467158203,8.334215979,4.74770189209
1542883365963093632,-0.0371715165675,-0.0508943349123,-0.0780735090375,1.79325704346,8.63588538818,4.72136567383
1542883365968203680,-0.0389035232365,-0.0514272563159,-0.0775405839086,1.86987149658,8.39407102051,4.55137735596
1542883365973454496,-0.0375712104142,-0.0480964779854,-0.0782067403197,2.02070620117,8.43477244873,4.63756861572
1542883365978643808,-0.0387702919543,-0.0524931065738,-0.0776738151908,1.838746875,8.22887110596,4.46039769287
1542883365983814432,-0.0371715165675,-0.0464977025986,-0.0776738151908,1.98718737793,8.43237824707,4.86262357178
1542883365989120480,-0.0403690636158,-0.055424194783,-0.0775405839086,1.62087452393,8.58321295166,4.75727869873
1542883365994337888,-0.0387702919543,-0.0463644713163,-0.0763415023685,2.01352359619,8.37970581055,4.68545264893
1542883365999769824,-0.0383705981076,-0.0514272563159,-0.0800719708204,1.81241065674,8.52335791016,4.47236870117
1542883366002656256,-0.0398361384869,-0.0480964779854,-0.0776738151908,1.89620771484,8.57842454834,4.65911643066
1542883366007749344,-0.0390367545187,-0.04956202209,-0.0770076587796,2.00873519287,8.41083043213,4.78840332031
1542883366012889280,-0.041035220027,-0.0479632467031,-0.0794058218598,1.8028338501,8.26957253418,4.57053096924
1542883366018085728,-0.0398361384869,-0.0487626343966,-0.0779402777553,1.81719906006,8.36773480225,4.49391651611
1542883366023478240,-0.0398361384869,-0.0483629405499,-0.0782067403197,1.67115275879,8.38449421387,4.80037432861
1542883366028707008,-0.0399693697691,-0.0486294031143,-0.0782067403197,1.91775552979,8.38928261719,4.78600911865
1542883366033804000,-0.0387702919543,-0.0518269501626,-0.0779402777553,1.75016141357,8.45632026367,4.55377155762
1542883366038899872,-0.0370382852852,-0.046764165163,-0.0770076587796,1.79565124512,8.31266816406,4.69742365723
1542883366044016832,-0.038637060672,-0.0503614097834,-0.0787396654487,1.80762225342,8.87051715088,4.59207878418
1542883366049123872,-0.0389035232365,-0.0434333831072,-0.0767411962152,1.98718737793,8.28872614746,4.78122071533
1542883366054219200,-0.0395696796477,-0.0504946410656,-0.0775405839086,1.93212073975,8.66701000977,4.39814844971
1542883366059340672,-0.0387702919543,-0.0459647774696,-0.0771408900619,1.83635267334,8.29112034912,4.70460626221
1542883366064422560,-0.0387702919543,-0.0526263378561,-0.078339971602,2.06140762939,8.60954916992,4.76446130371
1542883366069733088,-0.0417013764381,-0.0476967841387,-0.078339971602,1.81241065674,8.12352623291,4.70221206055
1542883366073018592,-0.0398361384869,-0.0484961718321,-0.0794058218598,1.91536132812,8.44913765869,4.52264693604
1542883366078547232,-0.0415681451559,-0.0460980087519,-0.0784732028842,1.94409174805,8.24323631592,4.49631071777
1542883366083893760,-0.036905054003,-0.0484961718321,-0.0794058218598,1.91296712646,8.23605371094,4.58250197754
1542883366089040320,-0.039169985801,-0.0486294031143,-0.0766079649329,1.94169754639,8.18338127441,4.49152231445
1542883366094140224,-0.0403690636158,-0.0463644713163,-0.0782067403197,1.83156427002,8.70771143799,4.66629903564
1542883366099299072,-0.0394364483654,-0.0463644713163,-0.0784732028842,1.71664259033,8.6526447998,4.73573088379
1542883366104363104,-0.0397029109299,-0.0426339954138,-0.0808713585138,2.07577283936,8.50181009521,4.85065256348
1542883366109439072,-0.0419678390026,-0.046764165163,-0.0802052021027,1.79325704346,8.47547387695,4.50109912109
1542883366114547008,-0.0406355261803,-0.0430336892605,-0.0768744274974,1.79325704346,8.5568767334,4.82671054687
1542883366117689088,-0.041035220027,-0.0480964779854,-0.0772741213441,1.89620771484,8.52814631348,4.70221206055
1542883366122903136,-0.0415681451559,-0.0413016825914,-0.0796722769737,1.86029468994,8.54251152344,4.78122071533
1542883366128110592,-0.0434333831072,-0.0471638590097,-0.0795390531421,1.61608612061,8.35097539062,4.69981785889
1542883366133240576,-0.0415681451559,-0.0426339954138,-0.077807046473,1.86987149658,8.53532891846,4.81234533691
1542883366138342496,-0.0402358323336,-0.0452986210585,-0.0779402777553,1.84114107666,8.28393774414,4.65193382568
1542883366143606208,-0.0415681451559,-0.0466309338808,-0.0770076587796,1.75494981689,8.41561883545,4.69263525391
1542883366148716256,-0.0378376729786,-0.0439663082361,-0.0782067403197,1.7788918335,8.5329347168,4.55137735596
1542883366153845376,-0.0425007641315,-0.0459647774696,-0.0782067403197,1.73340200195,8.3222449707,4.66151063232
1542883366159103232,-0.0390367545187,-0.0444992333651,-0.0782067403197,1.78128603516,8.37970581055,4.6327802124
1542883366164191136,-0.0419678390026,-0.0479632467031,-0.0772741213441,1.6041151123,8.73404765625,4.55377155762
1542883366169799520,-0.0409019887447,-0.0422343015671,-0.0780735090375,1.93690914307,8.59039555664,4.81234533691
1542883366175001152,-0.0402358323336,-0.0482297092676,-0.0799387395382,1.80522805176,8.51138690186,4.73573088379
1542883366177930976,-0.0393032170832,-0.0459647774696,-0.0792725905776,1.81241065674,8.63588538818,4.69024105225
1542883366183082432,-0.0411684513092,-0.0480964779854,-0.0790061280131,1.77170922852,8.57363614502,4.73094248047
1542883366188230720,-0.0423675328493,-0.0440995395184,-0.0767411962152,1.98479317627,8.76038387451,4.77164390869
1542883366193344832,-0.0413016825914,-0.0483629405499,-0.0782067403197,1.67354696045,8.49702169189,4.69024105225
1542883366198590560,-0.043300151825,-0.0426339954138,-0.0794058218598,1.84353527832,8.46110866699,4.60165559082
1542883366203671712,-0.0411684513092,-0.0422343015671,-0.0790061280131,2.03507141113,8.6167317749,4.79798012695
1542883366208723392,-0.0431669205427,-0.0439663082361,-0.0803384333849,1.63523973389,8.35576379395,4.72375987549
1542883366213840064,-0.0440995395184,-0.0406355261803,-0.0803384333849,1.8746598999,8.69095202637,4.61123239746
1542883366219150144,-0.0447656959295,-0.0436998456717,-0.0767411962152,1.8626888916,8.56166513672,4.62799180908
1542883366224676864,-0.0436998456717,-0.0389035232365,-0.0790061280131,1.75734401855,8.63349118652,4.6686932373
1542883366227639328,-0.0431669205427,-0.042767226696,-0.0808713585138,1.8267758667,8.5688477417,4.60404979248
1542883366232840352,-0.0434333831072,-0.041035220027,-0.0807381272316,1.91296712646,8.55208833008,4.75249029541
1542883366237958368,-0.0423675328493,-0.046764165163,-0.0779402777553,1.77410343018,8.41083043213,4.47955130615
1542883366243063392,-0.040502294898,-0.0414349138737,-0.0812710523605,1.73819040527,8.61194337158,4.80276853027
1542883366248180768,-0.040502294898,-0.0446324646473,-0.0794058218598,1.81001645508,8.37012900391,4.65193382568
1542883366253303424,-0.041035220027,-0.0398361384869,-0.0799387395382,1.84114107666,8.55448253174,4.60644399414
1542883366258433248,-0.0430336892605,-0.0463644713163,-0.0811378210783,1.64242233887,8.43477244873,4.58010777588
1542883366263532096,-0.0398361384869,-0.0399693697691,-0.0810045897961,1.91536132812,8.75320126953,4.78600911865
1542883366268732416,-0.0425007641315,-0.0438330769539,-0.0780735090375,1.87944830322,8.31266816406,4.77403811035
1542883366273930272,-0.0447656959295,-0.0421010702848,-0.0807381272316,1.64481654053,8.65743320312,4.68066424561
1542883366279079104,-0.0421010702848,-0.0385038293898,-0.0790061280131,1.85790048828,8.42998404541,4.8434699585
1542883366284207136,-0.0442327708006,-0.0443660020828,-0.079805508256,1.78368023682,8.63109698486,4.75967290039
1542883366289333984,-0.0421010702848,-0.0394364483654,-0.0806048959494,1.69988317871,8.51138690186,4.72854827881
1542883366294446144,-0.0436998456717,-0.041035220027,-0.0799387395382,1.92493813477,8.53054051514,4.67348164062
1542883366299563776,-0.0418346077204,-0.0377044416964,-0.0807381272316,1.83635267334,8.26478413086,4.6208092041
1542883366304641440,-0.0446324646473,-0.0434333831072,-0.0810045897961,1.71424838867,8.33900438232,4.55137735596
1542883366309773056,-0.045032158494,-0.0385038293898,-0.0819372087717,1.83395847168,8.50420429687,4.61362659912
1542883366312624512,-0.0435666143894,-0.0411684513092,-0.081537514925,1.69030637207,8.38210001221,4.69742365723
1542883366317741344,-0.0438330769539,-0.036905054003,-0.0824701339006,1.92254393311,8.38210001221,4.71897147217
1542883366325253024,-0.0452986210585,-0.0398361384869,-0.0811378210783,1.82917006836,8.18816967773,4.58250197754
1542883366328229088,-0.0444992333651,-0.0403690636158,-0.0794058218598,1.73100780029,8.28872614746,4.63517441406
1542883366333359424,-0.0425007641315,-0.0411684513092,-0.0814042836428,1.75255561523,8.53054051514,4.72615407715
1542883366338800448,-0.0448989272118,-0.042767226696,-0.0810045897961,1.8267758667,8.46589707031,4.71418306885
1542883366343929952,-0.0413016825914,-0.0373047478497,-0.0807381272316,1.81719906006,8.33900438232,4.72375987549
1542883366349018240,-0.0454318523407,-0.0414349138737,-0.0808713585138,1.79804544678,8.18577547607,4.57771357422
1542883366354168224,-0.0419678390026,-0.0402358323336,-0.0814042836428,1.71903679199,8.43956085205,4.67587584229
1542883366359295296,-0.0447656959295,-0.0421010702848,-0.0799387395382,1.69748897705,8.69813463135,4.68545264893
1542883366364399328,-0.0430336892605,-0.0394364483654,-0.0803384333849,1.87226569824,8.49223328857,4.71178886719
1542883366369565792,-0.045032158494,-0.0417013764381,-0.0827365964651,1.75494981689,8.60236656494,4.65911643066
1542883366374936800,-0.0455650836229,-0.0385038293898,-0.0804716646671,1.87944830322,8.37491740723,4.71178886719
1542883366378144160,-0.0423675328493,-0.0402358323336,-0.0802052021027,1.63523973389,8.5329347168,4.53461794434
1542883366383637568,-0.045032158494,-0.0366385914385,-0.0810045897961,1.7669208252,8.64785639648,4.71178886719
1542883366388866816,-0.0451653897762,-0.0387702919543,-0.0803384333849,1.76931502686,8.77714328613,4.62320340576
1542883366394204800,-0.045032158494,-0.0401026010513,-0.0826033651829,1.91296712646,8.52814631348,4.80755693359
1542883366399319584,-0.0471638590097,-0.0399693697691,-0.0835359841585,1.74537301025,8.33182177734,4.53940634766
1542883366404392192,-0.0444992333651,-0.0382373668253,-0.0822036713362,1.64481654053,8.43477244873,4.5729251709
1542883366409520576,-0.046764165163,-0.0373047478497,-0.0823369026184,1.81001645508,8.63109698486,4.88895979004
1542883366414611872,-0.0476967841387,-0.0393032170832,-0.0807381272316,1.63763393555,8.38210001221,4.60404979248
1542883366419768256,-0.0439663082361,-0.032908115536,-0.0808713585138,2.085349646,8.25999572754,4.68545264893
1542883366425177856,-0.0443660020828,-0.0442327708006,-0.0807381272316,1.71424838867,8.08043060303,4.5609541626
1542883366428393312,-0.0444992333651,-0.0337075032294,-0.0827365964651,1.84592947998,8.29351455078,4.80755693359
1542883366433627296,-0.0452986210585,-0.0398361384869,-0.0803384333849,1.90339031982,8.39407102051,4.83868155518
1542883366438840000,-0.0435666143894,-0.0370382852852,-0.0784732028842,1.69270057373,8.59039555664,4.66390483398
1542883366443934464,-0.0422343015671,-0.038637060672,-0.0796722769737,2.00155258789,8.44913765869,4.6686932373
1542883366449095456,-0.0466309338808,-0.0398361384869,-0.0794058218598,1.83395847168,8.2983029541,4.58729038086
1542883366454434016,-0.0458315461874,-0.0395696796477,-0.0804716646671,1.8986019165,8.66701000977,4.58729038086
1542883366459799712,-0.0463644713163,-0.0398361384869,-0.0788728967309,2.07098443604,8.34379278564,4.68784685059
1542883366462704160,-0.0454318523407,-0.0374379791319,-0.0802052021027,1.67594116211,8.56645354004,4.61362659912
1542883366467861376,-0.0459647774696,-0.0394364483654,-0.0796722769737,1.84114107666,8.45871446533,4.60404979248
1542883366475455296,-0.0447656959295,-0.0366385914385,-0.0790061280131,2.00634099121,8.39407102051,4.86262357178
1542883366478537824,-0.0460980087519,-0.0403690636158,-0.0800719708204,1.79565124512,8.19774648437,4.49391651611
1542883366483968160,-0.0448989272118,-0.0322419591248,-0.0799387395382,1.93690914307,8.3461869873,4.83868155518
1542883366489522784,-0.0468973964453,-0.0389035232365,-0.0802052021027,1.84592947998,8.18577547607,4.73812508545
1542883366494739712,-0.0454318523407,-0.0338407345116,-0.0782067403197,1.64481654053,8.48026228027,4.6686932373
1542883366499851360,-0.045032158494,-0.0362388975918,-0.0811378210783,1.78846864014,8.43956085205,4.72854827881
1542883366502696064,-0.0460980087519,-0.038637060672,-0.0795390531421,1.68791217041,8.71010563965,4.59926138916
1542883366507811808,-0.0442327708006,-0.0345068909228,-0.0804716646671,1.99197578125,8.60715496826,4.75727869873
1542883366512919840,-0.0462312400341,-0.0379709042609,-0.0820704400539,1.73579620361,8.41083043213,4.58010777588
1542883366518027520,-0.0458315461874,-0.0350398160517,-0.0820704400539,1.63763393555,8.38928261719,4.62799180908
1542883366523467904,-0.0460980087519,-0.035173047334,-0.078339971602,1.82917006836,8.58560715332,4.92966121826
1542883366528839456,-0.0442327708006,-0.0363721288741,-0.0779402777553,1.7908628418,8.15225665283,4.91290180664
1542883366534115456,-0.0444992333651,-0.0387702919543,-0.0788728967309,1.74058460693,8.25281312256,4.45321508789
1542883366539264672,-0.0439663082361,-0.0354395098984,-0.0780735090375,1.64721074219,8.26478413086,4.60644399414
1542883366544342528,-0.046764165163,-0.0403690636158,-0.0802052021027,1.72382519531,8.61433757324,4.5729251709
1542883366549483488,-0.0452986210585,-0.0341071970761,-0.0795390531421,2.03985981445,8.14028564453,4.78122071533
1542883366554642336,-0.0462312400341,-0.0406355261803,-0.0792725905776,1.69509477539,8.38449421387,4.50109912109
1542883366559740096,-0.0466309338808,-0.0330413468182,-0.0788728967309,1.7788918335,8.54011732178,4.70700046387
1542883366564877952,-0.0434333831072,-0.0378376729786,-0.0792725905776,2.01831199951,8.48744488525,4.77164390869
1542883366567798016,-0.046764165163,-0.0335742719471,-0.0804716646671,1.88184250488,8.24563051758,4.62559760742
1542883366575226336,-0.045032158494,-0.035173047334,-0.0796722769737,1.88902510986,8.19295808105,4.52264693604
1542883366578171776,-0.0446324646473,-0.034640122205,-0.0820704400539,1.8267758667,8.59997236328,4.57053096924
1542883366583275776,-0.0442327708006,-0.0321087278426,-0.0812710523605,1.91296712646,8.61194337158,4.8314989502
1542883366588398880,-0.0479632467031,-0.038637060672,-0.0792725905776,1.70467158203,8.65503900146,4.47236870117
1542883366593604928,-0.0452986210585,-0.0309096481651,-0.0792725905776,1.83156427002,8.69813463135,4.58729038086
1542883366598725728,-0.0444992333651,-0.0382373668253,-0.0790061280131,1.76213242187,8.69334622803,4.46279189453
1542883366603845440,-0.0452986210585,-0.0341071970761,-0.0792725905776,1.86987149658,8.63349118652,4.82910474854
1542883366608957216,-0.0479632467031,-0.0385038293898,-0.0784732028842,1.8148048584,8.47786807861,4.55855996094
1542883366614045504,-0.0466309338808,-0.0355727411807,-0.0787396654487,1.73579620361,8.52575211182,4.72375987549
1542883366619350144,-0.0440995395184,-0.0382373668253,-0.0788728967309,1.98000477295,8.30548555908,4.72854827881
1542883366624546560,-0.0452986210585,-0.0355727411807,-0.0800719708204,1.7788918335,8.23365950928,4.6447512207
1542883366629778336,-0.0459647774696,-0.0389035232365,-0.079805508256,1.87705410156,8.04212337646,4.41730206299
1542883366634946112,-0.046764165163,-0.0375712104142,-0.0800719708204,1.97282216797,8.14267984619,4.70221206055
1542883366637825952,-0.0466309338808,-0.0347733534873,-0.0782067403197,1.83395847168,8.26478413086,4.69263525391
1542883366642900736,-0.0447656959295,-0.0343736596406,-0.0775405839086,1.8986019165,8.2264769043,4.68784685059
1542883366650312064,-0.0448989272118,-0.0350398160517,-0.0772741213441,1.84114107666,8.36294639893,4.92247861328
1542883366653210400,-0.0464977025986,-0.0385038293898,-0.0803384333849,1.79325704346,8.14028564453,4.85304676514
1542883366658337184,-0.0459647774696,-0.0315758027136,-0.0803384333849,1.90817872314,8.06845959473,4.77403811035
1542883366663454176,-0.047297090292,-0.0381041355431,-0.0810045897961,1.72382519531,8.33661018066,4.5968671875
1542883366668659456,-0.0464977025986,-0.0325084216893,-0.0788728967309,1.71424838867,8.14028564453,4.91290180664
1542883366673958400,-0.0454318523407,-0.0350398160517,-0.0786064341664,1.78607443848,8.30787976074,4.70939466553
1542883366679088384,-0.0458315461874,-0.032908115536,-0.0796722769737,1.73579620361,8.2264769043,4.58250197754
1542883366684221408,-0.0468973964453,-0.0337075032294,-0.0794058218598,1.59693250732,8.2743609375,4.65911643066
1542883366689365440,-0.0480964779854,-0.0314425714314,-0.0795390531421,1.83156427002,8.21690009766,4.80037432861
1542883366694487424,-0.0452986210585,-0.0327748842537,-0.0771408900619,1.79804544678,8.41561883545,4.656722229
1542883366699623904,-0.0456983149052,-0.0325084216893,-0.0784732028842,1.76213242187,8.42040723877,4.91290180664
1542883366704785792,-0.0463644713163,-0.0310428794473,-0.078339971602,1.92733233643,8.3461869873,4.94642062988
1542883366709882464,-0.047297090292,-0.0361056663096,-0.0771408900619,1.64960494385,8.35097539062,4.98233365479
1542883366714961632,-0.0452986210585,-0.0331745781004,-0.0787396654487,1.94888015137,8.59757816162,4.89853659668
1542883366717860384,-0.0479632467031,-0.036905054003,-0.0776738151908,1.75016141357,8.0277581665,4.79798012695
1542883366725452512,-0.0470306277275,-0.0345068909228,-0.0768744274974,1.85311208496,8.37012900391,4.5968671875
1542883366728572960,-0.0438330769539,-0.036905054003,-0.0770076587796,1.63523973389,8.14028564453,4.5250411377
1542883366733722272,-0.0444992333651,-0.0339739657938,-0.0788728967309,1.8028338501,8.49702169189,4.73573088379
1542883366738821504,-0.0459647774696,-0.0342404283583,-0.0775405839086,1.8626888916,8.21690009766,4.67108743896
1542883366744015552,-0.0463644713163,-0.0326416529715,-0.0775405839086,1.64481654053,8.32463917236,4.63756861572
1542883366749144672,-0.061686065048,-0.0230490043759,-0.0964594185352,1.64002813721,8.2983029541,4.60644399414
1542883366754236448,-0.0514272563159,-0.0294441040605,-0.0827365964651,1.8986019165,8.48505068359,4.82910474854
1542883366759382240,-0.0483629405499,-0.035173047334,-0.078339971602,1.89381351318,8.09000740967,4.62799180908
1542883366764492128,-0.046764165163,-0.0321087278426,-0.0800719708204,1.84114107666,8.14267984619,4.48433970947
1542883366769667328,-0.0479632467031,-0.0317090339959,-0.0774073526263,1.8028338501,8.32463917236,4.69263525391
